"Message",Normal,"          P/Invoke '#1' resolved to 'xaudio2_9.dll!#1' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#2' resolved to 'xaudio2_9.dll!#2' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#3' resolved to 'xaudio2_9.dll!#3' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#5' resolved to 'xaudio2_9.dll!#5' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#6' resolved to 'xaudio2_9.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#4' resolved to 'xaudio2_9.dll!#4' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'api-ms-win-core-winrt-l1-1-0.dll!RoInitialize' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke '#6' resolved to 'oleaut32.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 217 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\csc\csc.exe /noconfig @""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\DeployTest.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 218 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 218 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 245 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 250 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 189 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 207 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 249 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 238 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 79 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 85 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 85 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 86 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 91 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 92 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 98 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 105 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 106 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 106 MB."
"Message",Normal,"Running 'GetType' transform, heap at 106 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 107 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 108 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 108 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 111 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 111 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 122 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 122 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 122 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 122 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 134 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 136 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 156 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 157 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 157 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 119 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 121 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 126 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 126 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 127 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 133 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 133 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 178 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  6175 |        166 | Analysis"
"Message",Normal,"  4042 |          1 | GenerateCodeAndCompile"
"Message",Normal,"  1921 |         93 | WriteAssemblies"
"Message",Normal,"  1351 |         45 | Reducer"
"Message",Normal,"  1034 |        -24 | Mcg"
"Message",Normal,"  1001 |        -38 | CreateMetadata"
"Message",Normal,"   810 |         27 | ReducedCopyInitialize"
"Message",Normal,"   363 |        -11 | ReducedCopyComplete"
"Message",Normal,"   240 |        -61 | ReducedCopyPopulateTypes"
"Message",Normal,"   220 |         42 | ReducedCopyMethodBodies"
"Message",Normal,"   122 |         11 | StaticInitData"
"Message",Normal,"   109 |          6 | McgTypeOf"
"Message",Normal,"   102 |         20 | LazyGenerics"
"Message",Normal,"    87 |         18 | ReducedCopyLateMetadata"
"Message",Normal,"    82 |          5 | McgRedirect"
"Message",Normal,"    78 |       -159 | ReducedCopyCleanup"
"Message",Normal,"    49 |         12 | Delegate"
"Message",Normal,"    43 |          1 | McgRedirect"
"Message",Normal,"    35 |          7 | ExceptionMiniaturizer"
"Message",Normal,"    34 |          3 | TypeofTypeHandle"
"Message",Normal,"    28 |          2 | DelegateCtorCall"
"Message",Normal,"    22 |          5 | ReducedCopyEmptyTypes"
"Message",Normal,"    19 |          5 | ReflectionInvoke"
"Message",Normal,"    19 |          2 | SaveRVAStatics"
"Message",Normal,"    16 |          1 | McgFixups"
"Message",Normal,"    13 |          6 | ReflectionMappingInfoEmit"
"Message",Normal,"    11 |          1 | McgAccessor"
"Message",Normal,"    11 |          1 | GetType"
"Message",Normal,"    10 |          0 | ValueType"
"Message",Normal,"    10 |          6 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"    10 |          0 | StartupCodeInjector"
"Message",Normal,"     9 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     8 |          0 | ScrubOpenCalls"
"Message",Normal,"     7 |          0 | DumpNativeResources"
"Message",Normal,"     7 |          0 | Attribute"
"Message",Normal,"     6 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"     3 |          1 | EventSource"
"Message",Normal,"     2 |          0 | ComImportDetector"
"Message",Normal,"     2 |          0 | ResourceManagerCtor"
"Message",Normal,"     1 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.7.25927.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 22229 methods."
"Message",Low,"Scanning 6148 methods."
"Message",Low,"Scanning 2125 methods."
"Message",Low,"Scanning 644 methods."
"Message",Low,"Scanning 2308 methods."
"Message",Low,"Scanning 1583 methods."
"Message",Low,"Scanning 446 methods."
"Message",Low,"Scanning 229 methods."
"Message",Low,"Scanning 88 methods."
"Message",Low,"Scanning 38 methods."
"Message",Low,"Scanning 22 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 4 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 35869 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 1 methods."
"Message",Low,"Compiling 30 methods."
"Message",Low,"Successfully generated 'C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |    20922 |    20922 |    20907 |    20922 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       20922 ms"
"Message",Normal,"System time per command: 20922 ms"
"Message",Normal,"Total duration:          20907 ms"
"Message",Normal,"Total lifetime:          20922 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |       62 |       62 |       47 |       62 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       62 ms"
"Message",Normal,"System time per command: 62 ms"
"Message",Normal,"Total duration:          47 ms"
"Message",Normal,"Total lifetime:          62 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0,8"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\ILTransformed\DeployTest.res' at offset 0."
"Message",Normal," Added 'C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1400."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\rhbindargs.DeployTest.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.mdilexe"
"Message",Low,"MDILPDB: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.mdilpdb"
"Message",Low,"IL: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\MDIL\DeployTest.ilexe"
"Message",Low,"NI: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\Native\DeployTest.dll"
"Message",Low,"SHIM: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\Native\DeployTest.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\Native\DeployTest.pdb"
"Message",Low,"Produced C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\Native\DeployTest.dll in 1.593 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\alex\Temp\DeployTest\DeployTest\obj\x86\Release\ilc\intermediate\rhbindargs.DeployTest.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |     1625 |     1625 |     1610 |     1625 | [0] rhbind DeployTest"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1625 ms"
"Message",Normal,"System time per command: 1625 ms"
"Message",Normal,"Total duration:          1610 ms"
"Message",Normal,"Total lifetime:          1625 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyExtractedResourcesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
